A1S_0049+	A1S_0049.VFG037853_gi_126640162_.Acinetobacter_baumannii_ATCC_17978	ACICU_00071.VFG037852_gi_184156391_.Acinetobacter_baumannii_ACICU	BJAB07104_00087.VFG037855_gi_523521474_.Acinetobacter_baumannii_BJAB07104	BJAB0868_00088.VFG037857_gi_523525384_.Acinetobacter_baumannii_BJAB0868	ptk.VFG037861_gi_169632080_.Acinetobacter_baumannii_SDF	wzc.VFG037858_gi_469820231_.Acinetobacter_baumannii_D1279779
A1S_0050+	A1S_0050.VFG037868_gi_126640163_.Acinetobacter_baumannii_ATCC_17978	BJAB07104_00088.VFG037870_gi_523521475_.Acinetobacter_baumannii_BJAB07104	wzb.VFG037873_gi_469820232_.Acinetobacter_baumannii_D1279779
ankA_4	ankA.VFG039063_gb_YP_505319_.Anaplasma_phagocytophilum_HZ	ankA.VFG039065_gi_526463762_.Anaplasma_phagocytophilum_str._JM
ankB	ankB.VFG039261_gi_5459226_.Coxiella_burnetii_Dugway_5J108_111	ankB.VFG039262_gb_YP_001596115_.Coxiella_burnetii_RSA_331
ankB_1	ankB.VFG039260_gi_212219375_.Coxiella_burnetii_CbuK_Q154
ankB_legAU13_ceg27	ankB_legAU13_ceg27.VFG041314_gb_YP_096157_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankC_legA12	ankC_legA12.VFG041253_gb_YP_094527_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankD	ankD.VFG041427_gi_154706042_.Coxiella_burnetii_Dugway_5J108_111
ankD_legA15	ankD_legA15.VFG041337_gb_YP_096463_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankF	ankF.VFG039327_gi_212213067_.Coxiella_burnetii_CbuG_Q212	ankF.VFG039328_gi_212218943_.Coxiella_burnetii_CbuK_Q154	ankF.VFG039329_gi_154707650_.Coxiella_burnetii_Dugway_5J108_111	ankF.VFG039331_gb_NP_819484_.Coxiella_burnetii_RSA_493
ankF_legA14_ceg31	ankF_legA14_ceg31.VFG041336_gb_YP_096459_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankG	ankG.VFG039372_gi_212212757_.Coxiella_burnetii_CbuG_Q212	ankG.VFG039373_gi_212218271_.Coxiella_burnetii_CbuK_Q154	ankG.VFG039374_gi_154705900_.Coxiella_burnetii_Dugway_5J108_111	ankG.VFG039375_gi_161830207_.Coxiella_burnetii_RSA_331	ankG.VFG039376_gb_NP_819802_.Coxiella_burnetii_RSA_493
ankG_ankZ_legA7	ankG_ankZ_legA7.VFG041249_gb_YP_094447_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankH_legA3_ankW	ankH_legA3_ankW.VFG041324_gb_YP_096309_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankI	ankI.VFG039447_gi_212212394_.Coxiella_burnetii_CbuG_Q212
ankI_1	ankI.VFG039448_gi_154707569_.Coxiella_burnetii_Dugway_5J108_111	ankI.VFG039449_gb_NP_820208_.Coxiella_burnetii_RSA_493
ankI_legAS4	ankI_legAS4.VFG041293_gb_YP_095745_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankJ	ankJ.VFG041426_gi_5459452_.Coxiella_burnetii_Dugway_5J108_111
ankJ_legA11	ankJ_legA11.VFG041250_gb_YP_094480_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankK_legA5	ankK_legA5.VFG041325_gb_YP_096331_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankL	ankL.VFG041423_gi_154706700_.Coxiella_burnetii_Dugway_5J108_111
ankM	ankM.VFG041424_gi_154706586_.Coxiella_burnetii_Dugway_5J108_111
ankM_1	ankM.VFG039606_gi_212211798_.Coxiella_burnetii_CbuG_Q212	ankM.VFG039608_gb_YP_001423669_.Coxiella_burnetii_Dugway_5J108_111	ankM.VFG039609_gi_161830702_.Coxiella_burnetii_RSA_331
ankN	ankN.VFG041429_gi_212218865_.Coxiella_burnetii_CbuK_Q154
ankN_ankX_legA8	ankN_ankX_legA8.VFG041257_gb_YP_094731_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankO	ankO.VFG041425_gi_209363965_.Coxiella_burnetii_Dugway_5J108_111
ankP+	VFG046151	ankP.VFG041428_gb_YP_001425341.2_.Coxiella_burnetii_Dugway_5J108_111
ankQ_legA10	ankQ_legA10.VFG041231_gb_YP_094093_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankY_legA9	ankY_legA9.VFG041248_gb_YP_094446_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
aopB	aopB.VFG038337_gb_YP_001144287_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopB_1	aopB.VFG042276_gi_46398267_.Aeromonas_hydrophila_str._AH3
aopD	aopD.VFG042277_gi_46398268_.Aeromonas_hydrophila_str._AH3
aopD_1	aopD.VFG038336_gb_YP_001144286_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopH	aopH.VFG038359_gb_YP_001144233_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopN	aopN.VFG038347_gb_YP_001144297_.Aeromonas_salmonicida_subsp._salmonicida_A449	aopN.VFG042266_gi_46398257_.Aeromonas_hydrophila_str._AH3
aopO	aopO.VFG038363_gb_YP_001144318_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopP	aopP.VFG042217_gi_110290068_.Aeromonas_salmonicida_str._As209
apa	apa.VFG043446_gi_57116926_.Mycobacterium_tuberculosis_H37Rv
apfA	apfA.VFG042963_gi_126208356_.Actinobacillus_pleuropneumoniae_serovar_5b_str._L20
apfB	apfB.VFG042962_gi_126208355_.Actinobacillus_pleuropneumoniae_serovar_5b_str._L20
apfC	apfC.VFG042961_gi_126208354_.Actinobacillus_pleuropneumoniae_serovar_5b_str._L20
apfD	apfD.VFG042960_gi_126208353_.Actinobacillus_pleuropneumoniae_serovar_5b_str._L20
app	app.VFG036439_gi_313669193_.Neisseria_lactamica_020_06
app_1	app.VFG006209_gi_59802406_.Neisseria_gonorrhoeae_FA_1090	app.VFG019701_gi_194100059_.Neisseria_gonorrhoeae_NCCP11945
app_2	app.VFG036431_gi_385329232_.Neisseria_meningitidis_alpha710	app.VFG036437_gi_385856468_.Neisseria_meningitidis_NZ_05_33
app_3	app.VFG006207_gi_15677813_.Neisseria_meningitidis_MC58	app.VFG006208_gi_121635642_.Neisseria_meningitidis_FAM18	app.VFG036430_gi_254804210_.Neisseria_meningitidis_alpha14	app.VFG036432_gi_385340830_.Neisseria_meningitidis_G2136	app.VFG036433_gi_385341170_.Neisseria_meningitidis_M01_240149	app.VFG036434_gi_385852067_.Neisseria_meningitidis_M04_240196	app.VFG036436_gi_385855994_.Neisseria_meningitidis_M01_240355
app_4	app.VFG018787_gi_161869219_.Neisseria_meningitidis_053442
app_5	app.VFG006206_gi_15793460_.Neisseria_meningitidis_Z2491
app_6	app.VFG036429_gi_385324927_.Neisseria_meningitidis_8013
aprA	aprA.VFG015833_gi_70729851_.Pseudomonas_fluorescens_Pf_5
aprA_1	aprA.VFG015832_gi_104780724_.Pseudomonas_entomophila_L48
aprA_2	aprA.VFG000144_gb_NP_249940_.Pseudomonas_aeruginosa_PAO1	aprA.VFG015560_gi_152986695_.Pseudomonas_aeruginosa_PA7	aprA.VFG015561_gi_116049201_.Pseudomonas_aeruginosa_UCBPP_PA14	aprA.VFG020041_gi_218892777_.Pseudomonas_aeruginosa_LESB58
aprA_3	aprA.VFG020042_gi_229590602_.Pseudomonas_fluorescens_SBW25
aprA_4	aprA.VFG015563_gi_66046392_.Pseudomonas_syringae_pv._syringae_B728a
aprA_5	aprA.VFG015562_gi_28870496_.Pseudomonas_syringae_pv._tomato_str._DC3000
aprA_6	aprA.VFG015834_gi_77459585_.Pseudomonas_fluorescens_Pf0_1
argD	argD.VFG015897_gi_71734081_.Pseudomonas_syringae_pv._phaseolicola_1448A
argK	argK.VFG015903_gi_71735587_.Pseudomonas_syringae_pv._phaseolicola_1448A
armR	armR.VFG041842_gi_34498090_.Chromobacterium_violaceum_ATCC_12472
armS	armS.VFG041841_gi_34498089_.Chromobacterium_violaceum_ATCC_12472
asa1	asa1.VFG002173_gb_NP_816972_.Enterococcus_faecalis_V583
asbA	asbA.VFG044203_gi_47527276_.Bacillus_anthracis_str._Ames_Ancestor
asbB	asbB.VFG044204_gi_47777987_.Bacillus_anthracis_str._Ames_Ancestor
asbC	asbC.VFG044205_gi_47527278_.Bacillus_anthracis_str._Ames_Ancestor
asbD	asbD.VFG044206_gi_47527279_.Bacillus_anthracis_str._Ames_Ancestor
asbE	asbE.VFG044207_gi_47527280_.Bacillus_anthracis_str._Ames_Ancestor
asbF	asbF.VFG044208_gi_47527281_.Bacillus_anthracis_str._Ames_Ancestor
ascA	ascA.VFG016156_gi_66045825_.Pseudomonas_syringae_pv._syringae_B728a
ascB	ascB.VFG038330_gb_YP_001144280_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascB_1	ascB.VFG042282_gi_46398273_.Aeromonas_hydrophila_str._AH3
ascC	ascC.VFG016161_gi_66045823_.Pseudomonas_syringae_pv._syringae_B728a
ascC_1	ascC.VFG042283_gi_46398274_.Aeromonas_hydrophila_str._AH3
ascC_2	ascC.VFG038329_gb_YP_001144279_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascD	ascD.VFG016164_gi_66045820_.Pseudomonas_syringae_pv._syringae_B728a
ascD_1	ascD.VFG038328_gb_YP_001144278_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascD_2	ascD.VFG042284_gi_46398275_.Aeromonas_hydrophila_str._AH3
ascE	ascE.VFG038327_gb_YP_001144277_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascE_1	ascE.VFG042285_gi_46398276_.Aeromonas_hydrophila_str._AH3
ascE_2	ascE.VFG044202_gi_66045821_.Pseudomonas_syringae_pv._syringae_B728a
ascF	ascF.VFG038326_gb_YP_001144276_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascF_1	ascF.VFG042286_gi_46398277_.Aeromonas_hydrophila_str._AH3
ascF_2	ascF.VFG044201_gi_66045819_.Pseudomonas_syringae_pv._syringae_B728a
ascG	ascG.VFG038325_gb_YP_001144275_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascG_1	ascG.VFG042287_gi_46398278_.Aeromonas_hydrophila_str._AH3
ascH	ascH.VFG038324_gb_YP_001144274_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascH_1	ascH.VFG042288_gi_46398279_.Aeromonas_hydrophila_str._AH3
ascI	ascI.VFG038323_gb_YP_001144273_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascI_1	ascI.VFG042289_gi_46398280_.Aeromonas_hydrophila_str._AH3
ascJ	ascJ.VFG038322_gb_YP_001144272_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascJ_1	ascJ.VFG042290_gi_46398281_.Aeromonas_hydrophila_str._AH3
ascK	ascK.VFG038321_gb_YP_001144271_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascK_1	ascK.VFG042291_gi_46398282_.Aeromonas_hydrophila_str._AH3
ascL	ascL.VFG038320_gb_YP_001144270_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascL_1	ascL.VFG042292_gi_46398283_.Aeromonas_hydrophila_str._AH3
ascN	ascN.VFG038348_gb_YP_001144298_.Aeromonas_salmonicida_subsp._salmonicida_A449	ascN.VFG042265_gi_46398256_.Aeromonas_hydrophila_str._AH3
ascO	ascO.VFG038349_gb_YP_001144299_.Aeromonas_salmonicida_subsp._salmonicida_A449	ascO.VFG042264_gi_46398255_.Aeromonas_hydrophila_str._AH3
ascP	ascP.VFG038350_gb_YP_001144300_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascP_1	ascP.VFG042263_gi_46398254_.Aeromonas_hydrophila_str._AH3
ascQ	ascQ.VFG038351_gb_YP_001144301_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascQ_1	ascQ.VFG042262_gi_46398253_.Aeromonas_hydrophila_str._AH3
ascR	ascR.VFG038352_gb_YP_001144302_.Aeromonas_salmonicida_subsp._salmonicida_A449	ascR.VFG042261_gi_46398252_.Aeromonas_hydrophila_str._AH3
ascS	ascS.VFG038353_gb_YP_001144303_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascS_1	ascS.VFG042260_gi_46398251_.Aeromonas_hydrophila_str._AH3
ascT	ascT.VFG038354_gb_YP_001144304_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascT_1	ascT.VFG042259_gi_46398250_.Aeromonas_hydrophila_str._AH3
ascU	ascU.VFG038355_gb_YP_001144305_.Aeromonas_salmonicida_subsp._salmonicida_A449	ascU.VFG042031_gi_46398249_.Aeromonas_hydrophila_str._AH3
ascV	ascV.VFG038342_gb_YP_001144292_.Aeromonas_salmonicida_subsp._salmonicida_A449	ascV.VFG042271_gi_46398262_.Aeromonas_hydrophila_str._AH3
ascX	ascX.VFG038344_gb_YP_001144294_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascX_1	ascX.VFG042269_gi_46398260_.Aeromonas_hydrophila_str._AH3
ascY	ascY.VFG038343_gb_YP_001144293_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascY_1	ascY.VFG042270_gi_46398261_.Aeromonas_hydrophila_str._AH3
aslA	aslA.VFG001444_gb_AAG10151_.Escherichia_coli_O18_K1_H7_str._RS218
asp14	asp14.VFG039081_gi_269958562_.Anaplasma_centrale_str._Israel	asp14.VFG039082_gi_222475391_.Anaplasma_marginale_str._Florida
asp14_1	asp14.VFG039084_gb_YP_504865_.Anaplasma_phagocytophilum_HZ
aspA	aspA.VFG043600_gi_71903987_.Streptococcus_pyogenes_MGAS6180
ast	ast.VFG038895_gb_YP_855347_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966	ast.VFG038896_gi_507520337_.Aeromonas_hydrophila_ML09_119
astA+	astA.VFG000863_gb_BAA94855_.Escherichia_coli_O44_H18_042	east1.VFG045328_gb_AHY03744_.Escherichia_coli_ONT_HND_str._A16
atf	atf.VFG029606_gi_41407327_.Mycobacterium_avium_subsp._paratuberculosis_K_10	atf.VFG029607_gi_118462236_.Mycobacterium_avium_104
atf_1	atf.VFG029609_gi_169631184_.Mycobacterium_abscessus_ATCC_19977	atf.VFG029616_gi_397680486_.Mycobacterium_abscessus_subsp._bolletii_str._GO_06
atf_2	atf.VFG029608_gi_118473249_.Mycobacterium_smegmatis_str._MC2_155
atf_3	atf.VFG029610_gi_406031327_.Mycobacterium_indicus_pranii_MTCC_9506	atf.VFG029611_gi_387876477_.Mycobacterium_intracellulare_str._MOTT36Y	atf.VFG029612_gi_379755137_.Mycobacterium_intracellulare_MOTT_02	atf.VFG029614_gi_379747833_.Mycobacterium_intracellulare_ATCC_13950
atf_4	atf.VFG029615_gi_507422336_.Mycobacterium_abscessus_subsp._bolletii_50594
ati1	ati1.VFG038361_gb_YP_001144268_.Aeromonas_salmonicida_subsp._salmonicida_A449
ati2	ati2.VFG038360_gb_YP_001144267_.Aeromonas_salmonicida_subsp._salmonicida_A449
atl	atl.VFG004479_gi_70726912_.Staphylococcus_haemolyticus_JCSC1435
atl-	atl.VFG004481_gi_27467668_.Staphylococcus_epidermidis_ATCC_12228	atlE.VFG004480_gi_57866522_.Staphylococcus_epidermidis_RP62A
atlC	atlC.VFG043498_gi_13272276_.Staphylococcus_caprae
atl_1	atl.VFG004482_gi_87162026_.Staphylococcus_aureus_subsp._aureus_USA300_FPR3757	atl.VFG004483_gi_82750663_.Staphylococcus_aureus_RF122	atl.VFG004484_gi_88194750_.Staphylococcus_aureus_subsp._aureus_NCTC_8325	atl.VFG004485_gi_15926639_.Staphylococcus_aureus_subsp._aureus_N315	atl.VFG004486_gi_49485892_.Staphylococcus_aureus_subsp._aureus_MSSA476	atl.VFG004487_gi_49483217_.Staphylococcus_aureus_subsp._aureus_MRSA252	atl.VFG004489_gi_21282665_.Staphylococcus_aureus_subsp._aureus_MW2	atl.VFG004490_gi_57650246_.Staphylococcus_aureus_subsp._aureus_COL	atl.VFG017247_gi_151221134_.Staphylococcus_aureus_subsp._aureus_str._Newman
ats_1	ats_1.VFG039067_gi_269958937_.Anaplasma_centrale_str._Israel
ats_1_1	ats_1.VFG039068_gi_222475012_.Anaplasma_marginale_str._Florida	ats_1.VFG039069_gi_56416648_.Anaplasma_marginale_str._St._Maries
ats_1_2	ats_1.VFG039070_gb_YP_505436_.Anaplasma_phagocytophilum_HZ	ats_1.VFG039071_gi_526462578_.Anaplasma_phagocytophilum_str._HZ2	ats_1.VFG039072_gi_526463829_.Anaplasma_phagocytophilum_str._JM
atx	atx.VFG019180_gi_153939808_.Clostridium_botulinum_F_str._Langeland
atx+	CLJ_0004.VFG043769_gi_229587275_.Clostridium_botulinum_Ba4_str._657	CLM_0897.VFG043768_gi_226948036_.Clostridium_botulinum_A2_str._Kyoto	atx.VFG012191_gi_148378801_.Clostridium_botulinum_A_str._ATCC_3502	atx.VFG019177_gi_169835008_.Clostridium_botulinum_A3_str._Loch_Maree	bont_a.VFG002297_gb_ABM73982_.Clostridium_botulinum_Hall_183__A391_
atx+_1	AAL11498.VFG043772_gi_15982937_.Clostridium_botulinum_Ab_str._588	ABM73977.VFG043771_gi_123229145_.Clostridium_botulinum_str._CDC_795	ABM73984.VFG043770_gi_123229226_.Clostridium_botulinum_str._Prevot_59	atx.VFG019178_gi_169834607_.Clostridium_botulinum_B1_str._Okra	atx.VFG019179_gi_187935837_.Clostridium_botulinum_B_str._Eklund_17B
atxA	atxA.VFG016311_gi_47566458_.Bacillus_anthracis_str._Ames_Ancestor
aur	aur.VFG001314_gb_NP_647375_.Staphylococcus_aureus_subsp._aureus_MW2
aut	aut.VFG032046_gi_405752294_.Listeria_monocytogenes_SLCC2378
aut_1	aut.VFG002159_gb_NP_464601_.Listeria_monocytogenes_EGD_e	aut.VFG032038_gi_284801408_.Listeria_monocytogenes_08_5578	aut.VFG032040_gi_404410321_.Listeria_monocytogenes_SLCC5850	aut.VFG032041_gi_404280626_.Listeria_monocytogenes_SLCC2755	aut.VFG032043_gi_404413163_.Listeria_monocytogenes_SLCC7179	aut.VFG032044_gi_405755151_.Listeria_monocytogenes_SLCC2540	aut.VFG032049_gi_386053347_.Listeria_monocytogenes_Finland_1998	aut.VFG032051_gi_386046738_.Listeria_monocytogenes_J0161
aut_2	aut.VFG032054_gi_289434333_.Listeria_seeligeri_serovar_1_2b_str._SLCC3954
avrA	avrA.VFG042059_gi_17545327_.Ralstonia_solanacearum_GMI1000
avrA_1	avrA.VFG042222_gi_213971946_.Pseudomonas_syringae_pv._tomato_T1
avrA_2	avrA.VFG000529_gb_NP_461786_.Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2	avrA.VFG020678_gi_197247666_.Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483	avrA.VFG020679_gi_207858128_.Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109	avrA.VFG020681_gi_194449467_.Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476	avrA.VFG020682_gi_194737304_.Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633
avrB2	avrB2.VFG016193_gi_71725167_.Pseudomonas_syringae_pv._phaseolicola_1448A
avrB3	avrB3.VFG015269_gi_79093592_.Pseudomonas_syringae_pv._syringae_B728a
avrB4_-	avrB4_1.VFG015270_gi_71736352_.Pseudomonas_syringae_pv._phaseolicola_1448A	avrB4_2.VFG015271_gi_71735576_.Pseudomonas_syringae_pv._phaseolicola_1448A
avrBs1	avrBs1.VFG041931_gi_21231547_.Xanthomonas_campestris_pv._campestris_str._ATCC_33913
avrBs2	avrBs2.VFG041964_gi_21229530_.Xanthomonas_campestris_pv._campestris_str._ATCC_33913
avrBs3	avrBs3.VFG041916_gi_21264293_.Xanthomonas_axonopodis_pv._citri_str._306
avrBs3_1	avrBs3.VFG041919_gi_21264207_.Xanthomonas_axonopodis_pv._citri_str._306
avrBs3_2	avrBs3.VFG041917_gi_21264243_.Xanthomonas_axonopodis_pv._citri_str._306	avrBs3.VFG041918_gi_21264224_.Xanthomonas_axonopodis_pv._citri_str._306
avrD1	avrD1.VFG016194_gi_71725187_.Pseudomonas_syringae_pv._phaseolicola_1448A
avrE1	avrE1.VFG015272_gi_28868585_.Pseudomonas_syringae_pv._tomato_str._DC3000
avrE1_1	avrE1.VFG015273_gi_66044439_.Pseudomonas_syringae_pv._syringae_B728a
avrE1_2	avrE1.VFG015274_gi_71734405_.Pseudomonas_syringae_pv._phaseolicola_1448A
avrPphB	avrPphB.VFG042220_gi_151057_.Pseudomonas_syringae_pv._phaseolicola
avrPto-	avrPto.VFG015275_gi_28871145_.Pseudomonas_syringae_pv._tomato_str._DC3000	avrPto1.VFG015276_gi_66048143_.Pseudomonas_syringae_pv._syringae_B728a
avrRpm1	avrRpm1.VFG015277_gi_66043999_.Pseudomonas_syringae_pv._syringae_B728a
avrRps4	avrRps4.VFG016195_gi_71725242_.Pseudomonas_syringae_pv._phaseolicola_1448A
avrRpt2	avrRpt2.VFG041438_gi_292489638_.Erwinia_amylovora_CFBP1430
avrRpt2_1	avrRpt2.VFG042223_gi_213972111_.Pseudomonas_syringae_pv._tomato_T1
babA_hopS	babA_hopS.VFG000324_gb_NP_223551_.Helicobacter_pylori_J99	babA_hopS.VFG006340_gi_108563301_.Helicobacter_pylori_HPAG1	babA_hopS.VFG019405_gi_208434264_.Helicobacter_pylori_G27	babA_hopS.VFG019406_gi_210135084_.Helicobacter_pylori_P12
babA_hopS_1	babA_hopS.VFG019407_gi_188527722_.Helicobacter_pylori_Shi470
babA_hopS_2	babA_hopS.VFG006339_gi_15645857_.Helicobacter_pylori_26695
babB_hopT	babB_hopT.VFG000325_gb_NP_223882_.Helicobacter_pylori_J99	babB_hopT.VFG006342_gi_15645514_.Helicobacter_pylori_26695	babB_hopT.VFG006343_gi_108562745_.Helicobacter_pylori_HPAG1	babB_hopT.VFG019408_gi_208435137_.Helicobacter_pylori_G27	babB_hopT.VFG019409_gi_210135402_.Helicobacter_pylori_P12	babB_hopT.VFG019410_gi_188528033_.Helicobacter_pylori_Shi470
badA	badA.VFG002270_gb_YP_033006_.Bartonella_henselae_str._Houston_1
badA_vomp_brp	badA_vomp_brp.VFG016667_gb_YP_033004_.Bartonella_henselae_str._Houston_1
badA_vomp_brp+	badA_vomp_brp.VFG002273_gb_YP_031854_.Bartonella_quintana_str._Toulouse	vompC.VFG042376_gi_51949818_.Bartonella_quintana_JK_31
badA_vomp_brp+_1	badA_vomp_brp.VFG002272_gb_YP_031853_.Bartonella_quintana_str._Toulouse	vompA.VFG042374_gi_51949816_.Bartonella_quintana_JK_31
badA_vomp_brp_1	badA_vomp_brp.VFG016666_gi_121602839_.Bartonella_bacilliformis_KC583
badA_vomp_brp_2	badA_vomp_brp.VFG002271_gb_YP_031852_.Bartonella_quintana_str._Toulouse
bap	bap.VFG037637_gi_217322913_.Acinetobacter_baumannii_AB307_0294	bap.VFG037642_gi_523532194_.Acinetobacter_baumannii_BJAB0715
bapA	bapA.VFG025016_gi_76817384_.Burkholderia_pseudomallei_1710b
bapA_1	bapA.VFG002446_gb_YP_111534_.Burkholderia_pseudomallei_K96243	bapA.VFG025013_gi_124383098_.Burkholderia_mallei_NCTC_10229	bapA.VFG025014_gi_126447751_.Burkholderia_mallei_NCTC_10247	bapA.VFG025015_gi_126456769_.Burkholderia_pseudomallei_1106a
bapA_2	bapA.VFG025019_gi_83717805_.Burkholderia_thailandensis_E264
bapA_3	bapA.VFG025017_gi_126445070_.Burkholderia_pseudomallei_668
bapB	bapB.VFG002445_gb_YP_111533_.Burkholderia_pseudomallei_K96243	bapB.VFG025005_gi_53716479_.Burkholderia_mallei_ATCC_23344	bapB.VFG025010_gi_126444685_.Burkholderia_pseudomallei_668	bapB.VFG025012_gi_83717282_.Burkholderia_thailandensis_E264
bapC	bapC.VFG002444_gb_YP_111532_.Burkholderia_pseudomallei_K96243	bapC.VFG025000_gi_126456238_.Burkholderia_pseudomallei_1106a	bapC.VFG025001_gi_76817598_.Burkholderia_pseudomallei_1710b	bapC.VFG025002_gi_126443586_.Burkholderia_pseudomallei_668	bapC.VFG025004_gi_83716468_.Burkholderia_thailandensis_E264
bapC_1	bapC.VFG046121_gb_NP_881344.1_.Bordetella_pertussis_Tohama_I
bap_1	bap.VFG037635_gi_384132954_.Acinetobacter_baumannii_1656_2	bap.VFG037638_gb_YP_001847597_.Acinetobacter_baumannii_ACICU	bap.VFG037639_gi_126642727_.Acinetobacter_baumannii_ATCC_17978	bap.VFG037643_gi_523528206_.Acinetobacter_baumannii_BJAB0868	bap.VFG037644_gi_387122818_.Acinetobacter_baumannii_MDR_TJ	bap.VFG037645_gi_385238699_.Acinetobacter_baumannii_TCDC_AB0715	bap.VFG037646_gi_407933844_.Acinetobacter_baumannii_TYTH_1
bap_2	bap.VFG037641_gi_523524413_.Acinetobacter_baumannii_BJAB07104
barA	barA.VFG037271_gi_384132652_.Acinetobacter_baumannii_1656_2	barA.VFG037272_gi_213158094_.Acinetobacter_baumannii_AB0057	barA.VFG037273_gi_215482776_.Acinetobacter_baumannii_AB307_0294	barA.VFG037274_gb_YP_001847233_.Acinetobacter_baumannii_ACICU	barA.VFG037275_gi_126642415_.Acinetobacter_baumannii_ATCC_17978	barA.VFG037278_gi_523531901_.Acinetobacter_baumannii_BJAB0715	barA.VFG037280_gi_469822548_.Acinetobacter_baumannii_D1279779
barB	barB.VFG037258_gi_213158093_.Acinetobacter_baumannii_AB0057	barB.VFG037260_gb_YP_001847232_.Acinetobacter_baumannii_ACICU	barB.VFG037261_gi_126642412_.Acinetobacter_baumannii_ATCC_17978	barB.VFG037264_gi_523531900_.Acinetobacter_baumannii_BJAB0715	barB.VFG037266_gi_469822547_.Acinetobacter_baumannii_D1279779
basA	basA.VFG037440_gi_213158108_.Acinetobacter_baumannii_AB0057	basA.VFG037442_gb_YP_001847247_.Acinetobacter_baumannii_ACICU	basA.VFG037443_gi_126642428_.Acinetobacter_baumannii_ATCC_17978	basA.VFG037446_gi_523531915_.Acinetobacter_baumannii_BJAB0715	basA.VFG037448_gi_469822561_.Acinetobacter_baumannii_D1279779
basB	basB.VFG037425_gi_384132665_.Acinetobacter_baumannii_1656_2	basB.VFG037426_gi_213158107_.Acinetobacter_baumannii_AB0057	basB.VFG037427_gi_217322880_.Acinetobacter_baumannii_AB307_0294	basB.VFG037428_gb_YP_001847246_.Acinetobacter_baumannii_ACICU	basB.VFG037429_gi_126642427_.Acinetobacter_baumannii_ATCC_17978	basB.VFG037430_gi_169795227_.Acinetobacter_baumannii_AYE	basB.VFG037432_gi_523531914_.Acinetobacter_baumannii_BJAB0715	basB.VFG037433_gi_523527920_.Acinetobacter_baumannii_BJAB0868	basB.VFG037434_gi_469822560_.Acinetobacter_baumannii_D1279779
basC	basC.VFG037342_gi_213158100_.Acinetobacter_baumannii_AB0057	basC.VFG037344_gb_YP_001847239_.Acinetobacter_baumannii_ACICU	basC.VFG037345_gi_126642421_.Acinetobacter_baumannii_ATCC_17978	basC.VFG037348_gi_523531907_.Acinetobacter_baumannii_BJAB0715	basC.VFG037350_gi_469822554_.Acinetobacter_baumannii_D1279779
